time,entity,id,x,y,status,battery,direction
6,bus,3,50.0,65.0,at_station,,-1.0
7,drone,0,13.335,20.0,idle,300.0,
7,drone,1,40.0,20.0,idle,300.0,
7,drone,2,66.66499999999999,20.0,idle,300.0,
7,drone,3,13.335,60.0,idle,300.0,
7,drone,4,40.0,60.0,idle,300.0,
7,drone,5,66.66499999999999,60.0,idle,300.0,
7,bus,0,15.0,12.5,moving,,1.0
7,bus,1,52.5,60.0,moving,,-1.0
7,bus,2,12.5,15.0,moving,,1.0
7,bus,3,50.0,62.5,moving,,-1.0
8,drone,0,13.335,20.0,idle,300.0,
8,drone,1,40.0,20.0,idle,300.0,
8,drone,2,66.66499999999999,20.0,idle,300.0,
8,drone,3,13.335,60.0,idle,300.0,
8,drone,4,40.0,60.0,idle,300.0,
8,drone,5,66.66499999999999,60.0,idle,300.0,
8,bus,0,15.0,17.5,moving,,1.0
8,bus,1,47.5,60.0,moving,,-1.0
8,bus,2,17.5,15.0,moving,,1.0
8,bus,3,50.0,57.5,moving,,-1.0
9,drone,0,13.335,20.0,idle,300.0,
9,drone,1,40.0,20.0,idle,300.0,
9,drone,2,66.66499999999999,20.0,idle,300.0,
9,drone,3,13.335,60.0,idle,300.0,
9,drone,4,40.0,60.0,idle,300.0,
9,drone,5,66.66499999999999,60.0,idle,300.0,
9,bus,0,15.0,20.0,at_station,,1.0
9,bus,1,45.0,60.0,at_station,,-1.0
9,bus,2,20.0,15.0,at_station,,1.0
9,bus,3,50.0,55.0,at_station,,-1.0
9,bus,4,15.0,0.0,at_station,,1.0
9,bus,5,65.0,60.0,at_station,,-1.0
9,bus,6,0.0,15.0,at_station,,1.0
9,bus,7,50.0,75.0,at_station,,-1.0
10,drone,0,13.335,20.0,idle,300.0,
10,drone,1,40.0,20.0,idle,300.0,
10,drone,2,66.66499999999999,20.0,idle,300.0,
10,drone,3,13.335,60.0,idle,300.0,
10,drone,4,40.0,60.0,idle,300.0,
10,drone,5,66.66499999999999,60.0,idle,300.0,
10,bus,0,15.0,20.0,at_station,,1.0
10,bus,1,45.0,60.0,at_station,,-1.0
10,bus,2,20.0,15.0,at_station,,1.0
10,bus,3,50.0,55.0,at_station,,-1.0
10,bus,4,15.0,0.0,at_station,,1.0
10,bus,5,65.0,60.0,at_station,,-1.0
10,bus,6,0.0,15.0,at_station,,1.0
10,bus,7,50.0,75.0,at_station,,-1.0
11,drone,0,13.335,20.0,idle,300.0,
11,drone,1,40.0,20.0,idle,300.0,
11,drone,2,66.66499999999999,20.0,idle,300.0,
11,drone,3,13.335,60.0,idle,300.0,
11,drone,4,40.0,60.0,idle,300.0,
11,drone,5,66.66499999999999,60.0,idle,300.0,
11,bus,0,15.0,20.0,at_station,,1.0
11,bus,1,45.0,60.0,at_station,,-1.0
11,bus,2,20.0,15.0,at_station,,1.0
11,bus,3,50.0,55.0,at_station,,-1.0
11,bus,4,15.0,0.0,at_station,,1.0
11,bus,5,65.0,60.0,at_station,,-1.0
11,bus,6,0.0,15.0,at_station,,1.0
11,bus,7,50.0,75.0,at_station,,-1.0
12,drone,0,13.335,20.0,idle,300.0,
12,drone,1,40.0,20.0,idle,300.0,
12,drone,2,66.66499999999999,20.0,idle,300.0,
12,drone,3,13.335,60.0,idle,300.0,
12,drone,4,40.0,60.0,idle,300.0,
12,drone,5,66.66499999999999,60.0,idle,300.0,
12,bus,0,15.0,22.5,moving,,1.0
12,bus,1,42.5,60.0,moving,,-1.0
12,bus,2,22.5,15.0,moving,,1.0
12,bus,3,50.0,52.5,moving,,-1.0
12,bus,4,15.0,2.5,moving,,1.0
12,bus,5,62.5,60.0,moving,,-1.0
12,bus,6,2.5,15.0,moving,,1.0
12,bus,7,50.0,72.5,moving,,-1.0
13,drone,0,13.335,20.0,idle,300.0,
13,drone,1,40.0,20.0,idle,300.0,
13,drone,2,66.66499999999999,20.0,idle,300.0,
13,drone,3,13.335,60.0,idle,300.0,
13,drone,4,40.0,60.0,idle,300.0,
13,drone,5,66.66499999999999,60.0,idle,300.0,
13,bus,0,15.0,27.5,moving,,1.0
13,bus,1,37.5,60.0,moving,,-1.0
13,bus,2,27.5,15.0,moving,,1.0
13,bus,3,50.0,47.5,moving,,-1.0
13,bus,4,15.0,7.5,moving,,1.0
13,bus,5,57.5,60.0,moving,,-1.0
13,bus,6,7.5,15.0,moving,,1.0
13,bus,7,50.0,67.5,moving,,-1.0
14,drone,0,13.335,20.0,idle,300.0,
14,drone,1,40.0,20.0,idle,300.0,
14,drone,2,66.66499999999999,20.0,idle,300.0,
14,drone,3,13.335,60.0,idle,300.0,
14,drone,4,40.0,60.0,idle,300.0,
14,drone,5,66.66499999999999,60.0,idle,300.0,
14,bus,0,15.0,30.0,at_station,,1.0
14,bus,1,35.0,60.0,at_station,,-1.0
14,bus,2,30.0,15.0,at_station,,1.0
14,bus,3,50.0,45.0,at_station,,-1.0
14,bus,4,15.0,10.0,at_station,,1.0
14,bus,5,55.0,60.0,at_station,,-1.0
14,bus,6,10.0,15.0,at_station,,1.0
14,bus,7,50.0,65.0,at_station,,-1.0
15,drone,0,17.33463991358416,16.99951994479808,moving_to_bus_station_for_delivery,295.0,
15,drone,1,42.77350098112615,24.160251471689218,moving_to_pickup,295.0,
15,drone,2,66.66499999999999,20.0,idle,300.0,
15,drone,3,13.335,60.0,idle,300.0,
15,drone,4,40.0,60.0,idle,300.0,
15,drone,5,66.66499999999999,60.0,idle,300.0,
15,bus,0,15.0,30.0,at_station,,1.0
15,bus,1,35.0,60.0,at_station,,-1.0
15,bus,2,30.0,15.0,at_station,,1.0
15,bus,3,50.0,45.0,at_station,,-1.0
15,bus,4,15.0,10.0,at_station,,1.0
15,bus,5,55.0,60.0,at_station,,-1.0
15,bus,6,10.0,15.0,at_station,,1.0
15,bus,7,50.0,65.0,at_station,,-1.0
16,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
16,drone,1,45.547001962252295,28.320502943378436,moving_to_pickup,290.0,
16,drone,2,66.66499999999999,20.0,idle,300.0,
16,drone,3,13.335,60.0,idle,300.0,
16,drone,4,40.0,60.0,idle,300.0,
16,drone,5,66.66499999999999,60.0,idle,300.0,
16,bus,0,15.0,30.0,at_station,,1.0
16,bus,1,35.0,60.0,at_station,,-1.0
16,bus,2,30.0,15.0,at_station,,1.0
16,bus,3,50.0,45.0,at_station,,-1.0
16,bus,4,15.0,10.0,at_station,,1.0
16,bus,5,55.0,60.0,at_station,,-1.0
16,bus,6,10.0,15.0,at_station,,1.0
16,bus,7,50.0,65.0,at_station,,-1.0
17,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
17,drone,1,48.320502943378436,32.48075441506766,moving_to_pickup,285.0,
17,drone,2,66.66499999999999,20.0,idle,300.0,
17,drone,3,13.335,60.0,idle,300.0,
17,drone,4,40.0,60.0,idle,300.0,
17,drone,5,66.66499999999999,60.0,idle,300.0,
17,bus,0,15.0,32.5,moving,,1.0
17,bus,1,32.5,60.0,moving,,-1.0
17,bus,2,32.5,15.0,moving,,1.0
17,bus,3,50.0,42.5,moving,,-1.0
17,bus,4,15.0,12.5,moving,,1.0
17,bus,5,52.5,60.0,moving,,-1.0
17,bus,6,12.5,15.0,moving,,1.0
17,bus,7,50.0,62.5,moving,,-1.0
18,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
18,drone,1,50.0,35.0,waiting_at_bus_station_for_pickup_bus,281.9722436226801,
18,drone,2,61.6872900897992,19.52840266127894,direct_transport_to_pickup,295.0,
18,drone,3,13.335,60.0,idle,300.0,
18,drone,4,40.620173672946045,55.03861061643166,direct_transport_to_pickup,295.0,
18,drone,5,66.66499999999999,60.0,idle,300.0,
18,bus,0,15.0,37.5,moving,,1.0
18,bus,1,27.5,60.0,moving,,-1.0
18,bus,2,37.5,15.0,moving,,1.0
18,bus,3,50.0,37.5,moving,,-1.0
18,bus,4,15.0,17.5,moving,,1.0
18,bus,5,47.5,60.0,moving,,-1.0
18,bus,6,17.5,15.0,moving,,1.0
18,bus,7,50.0,57.5,moving,,-1.0
19,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
19,drone,1,50.0,35.0,waiting_at_bus_station_for_pickup_bus,281.9722436226801,
19,drone,2,56.709580179598404,19.056805322557878,direct_transport_to_pickup,290.0,
19,drone,3,13.335,60.0,idle,300.0,
19,drone,4,41.24034734589209,50.07722123286332,direct_transport_to_pickup,290.0,
19,drone,5,66.66499999999999,60.0,idle,300.0,
19,bus,0,15.0,40.0,at_station,,1.0
19,bus,1,25.0,60.0,at_station,,-1.0
19,bus,2,40.0,15.0,at_station,,1.0
19,bus,3,50.0,35.0,at_station,,-1.0
19,bus,4,15.0,20.0,at_station,,1.0
19,bus,5,45.0,60.0,at_station,,-1.0
19,bus,6,20.0,15.0,at_station,,1.0
19,bus,7,50.0,55.0,at_station,,-1.0
19,bus,8,15.0,0.0,at_station,,1.0
19,bus,9,65.0,60.0,at_station,,-1.0
19,bus,10,0.0,15.0,at_station,,1.0
19,bus,11,50.0,75.0,at_station,,-1.0
20,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
20,drone,1,50.0,35.0,idle,281.9722436226801,
20,drone,2,51.73187026939761,18.585207983836817,direct_transport_to_pickup,285.0,
20,drone,3,13.6120736001237,55.007682880654066,direct_transport_to_pickup,295.0,
20,drone,4,41.86052101883813,45.115831849294985,direct_transport_to_pickup,285.0,
20,drone,5,66.66499999999999,60.0,idle,300.0,
20,bus,0,15.0,40.0,at_station,,1.0
20,bus,1,25.0,60.0,at_station,,-1.0
20,bus,2,40.0,15.0,at_station,,1.0
20,bus,3,50.0,35.0,at_station,,-1.0
20,bus,4,15.0,20.0,at_station,,1.0
20,bus,5,45.0,60.0,at_station,,-1.0
20,bus,6,20.0,15.0,at_station,,1.0
20,bus,7,50.0,55.0,at_station,,-1.0
20,bus,8,15.0,0.0,at_station,,1.0
20,bus,9,65.0,60.0,at_station,,-1.0
20,bus,10,0.0,15.0,at_station,,1.0
20,bus,11,50.0,75.0,at_station,,-1.0
21,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
21,drone,1,50.0,35.0,idle,281.9722436226801,
21,drone,2,46.75416035919682,18.113610645115756,direct_transport_to_pickup,280.0,
21,drone,3,13.8891472002474,50.01536576130813,direct_transport_to_pickup,290.0,
21,drone,4,42.48069469178417,40.154442465726646,direct_transport_to_pickup,280.0,
21,drone,5,66.66499999999999,60.0,idle,300.0,
21,bus,0,15.0,40.0,at_station,,1.0
21,bus,1,25.0,60.0,at_station,,-1.0
21,bus,2,40.0,15.0,at_station,,1.0
21,bus,3,50.0,35.0,at_station,,-1.0
21,bus,4,15.0,20.0,at_station,,1.0
21,bus,5,45.0,60.0,at_station,,-1.0
21,bus,6,20.0,15.0,at_station,,1.0
21,bus,7,50.0,55.0,at_station,,-1.0
21,bus,8,15.0,0.0,at_station,,1.0
21,bus,9,65.0,60.0,at_station,,-1.0
21,bus,10,0.0,15.0,at_station,,1.0
21,bus,11,50.0,75.0,at_station,,-1.0
22,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
22,drone,1,49.22018713263495,30.061185173354655,direct_transport_to_pickup,276.9722436226801,
22,drone,2,41.77645044899602,17.642013306394695,direct_transport_to_pickup,275.0,
22,drone,3,14.1662208003711,45.0230486419622,direct_transport_to_pickup,285.0,
22,drone,4,43.10086836473022,35.19305308215831,direct_transport_to_pickup,275.0,
22,drone,5,66.66499999999999,60.0,idle,300.0,
22,bus,0,15.0,42.5,moving,,1.0
22,bus,1,22.5,60.0,moving,,-1.0
22,bus,2,42.5,15.0,moving,,1.0
22,bus,3,50.0,32.5,moving,,-1.0
22,bus,4,15.0,22.5,moving,,1.0
22,bus,5,42.5,60.0,moving,,-1.0
22,bus,6,22.5,15.0,moving,,1.0
22,bus,7,50.0,52.5,moving,,-1.0
22,bus,8,15.0,2.5,moving,,1.0
22,bus,9,62.5,60.0,moving,,-1.0
22,bus,10,2.5,15.0,moving,,1.0
22,bus,11,50.0,72.5,moving,,-1.0
23,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
23,drone,1,48.440374265269895,25.12237034670931,direct_transport_to_pickup,271.9722436226801,
23,drone,2,36.79874053879523,17.170415967673634,direct_transport_to_pickup,270.0,
23,drone,3,14.443294400494798,40.030731522616264,direct_transport_to_pickup,280.0,
23,drone,4,43.721042037676256,30.23166369858997,direct_transport_to_pickup,270.0,
23,drone,5,61.81614257447882,58.77992554859624,direct_transport_to_pickup,295.0,
23,bus,0,15.0,47.5,moving,,1.0
23,bus,1,17.5,60.0,moving,,-1.0
23,bus,2,47.5,15.0,moving,,1.0
23,bus,3,50.0,27.5,moving,,-1.0
23,bus,4,15.0,27.5,moving,,1.0
23,bus,5,37.5,60.0,moving,,-1.0
23,bus,6,27.5,15.0,moving,,1.0
23,bus,7,50.0,47.5,moving,,-1.0
23,bus,8,15.0,7.5,moving,,1.0
23,bus,9,57.5,60.0,moving,,-1.0
23,bus,10,7.5,15.0,moving,,1.0
23,bus,11,50.0,67.5,moving,,-1.0
24,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
24,drone,1,47.660561397904836,20.183555520063965,direct_transport_to_pickup,266.9722436226801,
24,drone,2,35.0,17.0,direct_transport_to_delivery,268.1932047354657,
24,drone,3,14.720368000618498,35.03841440327033,direct_transport_to_pickup,275.0,
24,drone,4,44.3412157106223,25.27027431502163,direct_transport_to_pickup,265.0,
24,drone,5,56.96728514895764,57.55985109719248,direct_transport_to_pickup,290.0,
24,bus,0,15.0,50.0,at_station,,1.0
24,bus,1,15.0,60.0,at_station,,-1.0
24,bus,2,50.0,15.0,at_station,,1.0
24,bus,3,50.0,25.0,at_station,,-1.0
24,bus,4,15.0,30.0,at_station,,1.0
24,bus,5,35.0,60.0,at_station,,-1.0
24,bus,6,30.0,15.0,at_station,,1.0
24,bus,7,50.0,45.0,at_station,,-1.0
24,bus,8,15.0,10.0,at_station,,1.0
24,bus,9,55.0,60.0,at_station,,-1.0
24,bus,10,10.0,15.0,at_station,,1.0
24,bus,11,50.0,65.0,at_station,,-1.0
25,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
25,drone,1,47.0,16.0,direct_transport_to_delivery,262.7368595610087,
25,drone,2,30.16462731368677,18.27246649639822,direct_transport_to_delivery,263.1932047354657,
25,drone,3,14.997441600742196,30.046097283924396,direct_transport_to_pickup,270.0,
25,drone,4,44.96138938356834,20.308884931453292,direct_transport_to_pickup,260.0,
25,drone,5,52.11842772343647,56.33977664578872,direct_transport_to_pickup,285.0,
25,bus,0,15.0,50.0,at_station,,1.0
25,bus,1,15.0,60.0,at_station,,-1.0
25,bus,2,50.0,15.0,at_station,,1.0
25,bus,3,50.0,25.0,at_station,,-1.0
25,bus,4,15.0,30.0,at_station,,1.0
25,bus,5,35.0,60.0,at_station,,-1.0
25,bus,6,30.0,15.0,at_station,,1.0
25,bus,7,50.0,45.0,at_station,,-1.0
25,bus,8,15.0,10.0,at_station,,1.0
25,bus,9,55.0,60.0,at_station,,-1.0
25,bus,10,10.0,15.0,at_station,,1.0
25,bus,11,50.0,65.0,at_station,,-1.0
26,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
26,drone,1,44.22649901887385,20.160251471689218,direct_transport_to_delivery,257.7368595610087,
26,drone,2,25.329254627373537,19.54493299279644,direct_transport_to_delivery,258.1932047354657,
26,drone,3,15.0,30.0,direct_transport_to_delivery,269.9538317750832,
26,drone,4,45.0,20.0,direct_transport_to_delivery,259.6887112585072,
26,drone,5,47.269570297915294,55.119702194384956,direct_transport_to_pickup,280.0,
26,bus,0,15.0,50.0,at_station,,1.0
26,bus,1,15.0,60.0,at_station,,-1.0
26,bus,2,50.0,15.0,at_station,,1.0
26,bus,3,50.0,25.0,at_station,,-1.0
26,bus,4,15.0,30.0,at_station,,1.0
26,bus,5,35.0,60.0,at_station,,-1.0
26,bus,6,30.0,15.0,at_station,,1.0
26,bus,7,50.0,45.0,at_station,,-1.0
26,bus,8,15.0,10.0,at_station,,1.0
26,bus,9,55.0,60.0,at_station,,-1.0
26,bus,10,10.0,15.0,at_station,,1.0
26,bus,11,50.0,65.0,at_station,,-1.0
27,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
27,drone,1,41.452998037747705,24.320502943378436,direct_transport_to_delivery,252.7368595610087,
27,drone,2,20.493881941060305,20.817399489194656,direct_transport_to_delivery,253.1932047354657,
27,drone,3,17.23606797749979,25.52786404500042,direct_transport_to_delivery,264.9538317750832,
27,drone,4,41.095655952784846,23.123475237772123,direct_transport_to_delivery,254.68871125850723,
27,drone,5,42.42071287239412,53.899627742981195,direct_transport_to_pickup,275.0,
27,bus,0,15.0,52.5,moving,,1.0
27,bus,1,15.0,57.5,moving,,-1.0
27,bus,2,50.0,17.5,moving,,1.0
27,bus,3,50.0,22.5,moving,,-1.0
27,bus,4,15.0,32.5,moving,,1.0
27,bus,5,32.5,60.0,moving,,-1.0
27,bus,6,32.5,15.0,moving,,1.0
27,bus,7,50.0,42.5,moving,,-1.0
27,bus,8,15.0,12.5,moving,,1.0
27,bus,9,52.5,60.0,moving,,-1.0
27,bus,10,12.5,15.0,moving,,1.0
27,bus,11,50.0,62.5,moving,,-1.0
28,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
28,drone,1,38.679497056621564,28.480754415067654,direct_transport_to_delivery,247.7368595610087,
28,drone,2,16.0,22.0,idle,248.5463220310772,
28,drone,3,18.0,24.0,idle,263.2456278425838,
28,drone,4,37.19131190556969,26.246950475544246,direct_transport_to_delivery,249.68871125850723,
28,drone,5,37.571855446872945,52.679553291577434,direct_transport_to_pickup,270.0,
28,bus,0,15.0,57.5,moving,,1.0
28,bus,1,15.0,52.5,moving,,-1.0
28,bus,2,50.0,22.5,moving,,1.0
28,bus,3,50.0,17.5,moving,,-1.0
28,bus,4,15.0,37.5,moving,,1.0
28,bus,5,27.5,60.0,moving,,-1.0
28,bus,6,37.5,15.0,moving,,1.0
28,bus,7,50.0,37.5,moving,,-1.0
28,bus,8,15.0,17.5,moving,,1.0
28,bus,9,47.5,60.0,moving,,-1.0
28,bus,10,17.5,15.0,moving,,1.0
28,bus,11,50.0,57.5,moving,,-1.0
29,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
29,drone,1,37.0,31.0,idle,244.70910318368877,
29,drone,2,16.0,22.0,idle,248.5463220310772,
29,drone,3,22.65621389852877,25.821996742902563,direct_transport_to_pickup,258.2456278425838,
29,drone,4,33.28696785835454,29.370425713316365,direct_transport_to_delivery,244.68871125850723,
29,drone,5,32.72299802135177,51.459478840173674,direct_transport_to_pickup,265.0,
29,bus,0,15.0,60.0,at_station,,1.0
29,bus,1,15.0,50.0,at_station,,-1.0
29,bus,2,50.0,25.0,at_station,,1.0
29,bus,3,50.0,15.0,at_station,,-1.0
29,bus,4,15.0,40.0,at_station,,1.0
29,bus,5,25.0,60.0,at_station,,-1.0
29,bus,6,40.0,15.0,at_station,,1.0
29,bus,7,50.0,35.0,at_station,,-1.0
29,bus,8,15.0,20.0,at_station,,1.0
29,bus,9,45.0,60.0,at_station,,-1.0
29,bus,10,20.0,15.0,at_station,,1.0
29,bus,11,50.0,55.0,at_station,,-1.0
29,bus,12,15.0,0.0,at_station,,1.0
29,bus,13,65.0,60.0,at_station,,-1.0
29,bus,14,0.0,15.0,at_station,,1.0
29,bus,15,50.0,75.0,at_station,,-1.0
30,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
30,drone,1,37.0,31.0,idle,244.70910318368877,
30,drone,2,16.0,22.0,idle,248.5463220310772,
30,drone,3,27.312427797057538,27.643993485805122,direct_transport_to_pickup,253.24562784258381,
30,drone,4,29.382623811139386,32.49390095108849,direct_transport_to_delivery,239.68871125850723,
30,drone,5,27.874140595830596,50.23940438876991,direct_transport_to_pickup,260.0,
30,bus,0,15.0,60.0,at_station,,1.0
30,bus,1,15.0,50.0,at_station,,-1.0
30,bus,2,50.0,25.0,at_station,,1.0
30,bus,3,50.0,15.0,at_station,,-1.0
30,bus,4,15.0,40.0,at_station,,1.0
30,bus,5,25.0,60.0,at_station,,-1.0
30,bus,6,40.0,15.0,at_station,,1.0
30,bus,7,50.0,35.0,at_station,,-1.0
30,bus,8,15.0,20.0,at_station,,1.0
30,bus,9,45.0,60.0,at_station,,-1.0
30,bus,10,20.0,15.0,at_station,,1.0
30,bus,11,50.0,55.0,at_station,,-1.0
30,bus,12,15.0,0.0,at_station,,1.0
30,bus,13,65.0,60.0,at_station,,-1.0
30,bus,14,0.0,15.0,at_station,,1.0
30,bus,15,50.0,75.0,at_station,,-1.0
31,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
31,drone,1,37.0,31.0,idle,244.70910318368877,
31,drone,2,16.0,22.0,idle,248.5463220310772,
31,drone,3,31.968641695586307,29.465990228707682,direct_transport_to_pickup,248.24562784258381,
31,drone,4,25.478279763924235,35.61737618886061,direct_transport_to_delivery,234.68871125850723,
31,drone,5,23.02528317030942,49.01932993736615,direct_transport_to_pickup,255.0,
31,bus,0,15.0,60.0,at_station,,1.0
31,bus,1,15.0,50.0,at_station,,-1.0
31,bus,2,50.0,25.0,at_station,,1.0
31,bus,3,50.0,15.0,at_station,,-1.0
31,bus,4,15.0,40.0,at_station,,1.0
31,bus,5,25.0,60.0,at_station,,-1.0
31,bus,6,40.0,15.0,at_station,,1.0
31,bus,7,50.0,35.0,at_station,,-1.0
31,bus,8,15.0,20.0,at_station,,1.0
31,bus,9,45.0,60.0,at_station,,-1.0
31,bus,10,20.0,15.0,at_station,,1.0
31,bus,11,50.0,55.0,at_station,,-1.0
31,bus,12,15.0,0.0,at_station,,1.0
31,bus,13,65.0,60.0,at_station,,-1.0
31,bus,14,0.0,15.0,at_station,,1.0
31,bus,15,50.0,75.0,at_station,,-1.0
32,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
32,drone,1,37.0,31.0,idle,244.70910318368877,
32,drone,2,15.5847726007313,17.017271208775604,direct_transport_to_pickup,243.5463220310772,
32,drone,3,36.624855594115076,31.287986971610245,direct_transport_to_pickup,243.24562784258381,
32,drone,4,21.573935716709084,38.74085142663273,direct_transport_to_delivery,229.68871125850723,
32,drone,5,18.176425744788247,47.7992554859624,direct_transport_to_pickup,250.0,
32,bus,0,17.5,60.0,moving,,1.0
32,bus,1,15.0,47.5,moving,,-1.0
32,bus,2,50.0,27.5,moving,,1.0
32,bus,3,47.5,15.0,moving,,-1.0
32,bus,4,15.0,42.5,moving,,1.0
32,bus,5,22.5,60.0,moving,,-1.0
32,bus,6,42.5,15.0,moving,,1.0
32,bus,7,50.0,32.5,moving,,-1.0
32,bus,8,15.0,22.5,moving,,1.0
32,bus,9,42.5,60.0,moving,,-1.0
32,bus,10,22.5,15.0,moving,,1.0
32,bus,11,50.0,52.5,moving,,-1.0
32,bus,12,15.0,2.5,moving,,1.0
32,bus,13,62.5,60.0,moving,,-1.0
32,bus,14,2.5,15.0,moving,,1.0
32,bus,15,50.0,72.5,moving,,-1.0
33,drone,0,20.0,15.0,waiting_at_bus_station_for_delivery,291.6679999399904,
33,drone,1,37.0,31.0,idle,244.70910318368877,
33,drone,2,15.1695452014626,12.034542417551206,direct_transport_to_pickup,238.5463220310772,
33,drone,3,41.281069492643844,33.10998371451281,direct_transport_to_pickup,238.24562784258381,
33,drone,4,20.0,40.0,idle,227.67309007134298,
33,drone,5,15.0,47.0,direct_transport_to_delivery,246.72456264843998,
33,bus,0,22.5,60.0,moving,,1.0
33,bus,1,15.0,42.5,moving,,-1.0
33,bus,2,50.0,32.5,moving,,1.0
33,bus,3,42.5,15.0,moving,,-1.0
33,bus,4,15.0,47.5,moving,,1.0
33,bus,5,17.5,60.0,moving,,-1.0
33,bus,6,47.5,15.0,moving,,1.0
33,bus,7,50.0,27.5,moving,,-1.0
33,bus,8,15.0,27.5,moving,,1.0
33,bus,9,37.5,60.0,moving,,-1.0
33,bus,10,27.5,15.0,moving,,1.0
33,bus,11,50.0,47.5,moving,,-1.0
33,bus,12,15.0,7.5,moving,,1.0
33,bus,13,57.5,60.0,moving,,-1.0
